Machine.num.1,Machine.num.2,Machine.num.3,Machine.num.4,Machine.num.5,Machine.num.6,Machine.num.7,Machine.num.8,Machine.num.9,Machine.num.10
-6.045232084,-2.700538907,-2.278957396,1.768055181,11.11065148,-9.211844966,-4.078864407,-9.783280701,-8.91597982,3.849326131
0.348008765,-5.336953285,-8.767697702,6.93423511,2.334897786,0.633316116,4.358596555,-6.996554735,-6.528003261,1.331886851
-2.511070718,-4.647523194,-1.159859365,9.6759766,-1.853567522,-7.554093957,-6.477787818,-3.853918643,1.820600356,-4.285304168
-4.210220105,-1.911062667,-2.16693808,8.000583681,-4.814859109,-8.8180594,-3.798117459,-4.916056818,2.159455414,-6.594459732
-6.896974659,-2.114272318,-1.162393234,4.10292073,10.73119545,-6.752345673,-3.556649739,-9.209458258,-6.712520471,2.455725962
-4.474039298,-4.320730717,0.235451839,9.709850783,-3.747311136,-8.123159689,-4.613492066,-3.894135957,3.387752262,-4.971794455
-6.633989091,-4.337721247,-4.458433399,3.513188046,8.390386046,-7.398486977,-3.18397384,-8.480336115,-6.880979229,4.640934295
11.51265124,-5.315991852,3.601916271,-10.79030009,-8.093136297,-0.601898901,-0.616318939,3.276750696,-6.468042892,-0.30679904
10.59940513,-7.095128979,2.106958663,-8.982061818,-6.448770773,0.64001866,-2.539359525,4.690132952,-6.705518164,-1.078811548
7.642620437,-7.67520933,3.036086025,-6.683028371,-11.23273722,-3.298217246,-0.457405692,4.498497017,-8.194128442,0.338846954
-0.594850471,-1.44396519,7.407317568,-7.979264569,-0.025883641,-8.263448345,6.602822276,9.489551286,0.58531767,0.162726172
-6.202811921,-2.735058813,-2.073665924,6.054762438,-4.722435364,-7.677319464,-6.601898617,-6.292072274,1.997263347,-6.213810261
-3.355319272,-3.602450237,-1.663250065,7.966635229,-6.130542473,-10.42917619,-5.978028524,-4.540796965,2.917820818,-5.517059976
-2.853055642,0.42245927,6.265361532,-7.764740208,1.506280377,-9.865602043,5.569760561,10.39775827,-2.120992743,1.792533606
6.98361316,-7.4384566,3.005715722,-9.636731314,-9.434504275,-2.51163435,-1.550068797,5.250775139,-4.555406998,-1.176185261
-3.593229021,-2.00423033,-0.912668323,6.521886476,-4.33143589,-8.03580504,-5.056941065,-1.741638039,2.193082609,-5.94519635
-1.212290009,-0.766899632,7.944565589,-6.096741269,0.759031489,-8.191031282,4.450564649,10.67419328,-0.347042532,0.562144338
0.70075079,-5.849807326,-7.943454495,5.997186461,0.434232605,1.661520506,3.851116972,-5.909826424,-7.871180769,0.575606442
-1.578624681,-0.401422308,7.036890532,-7.008583263,0.966259262,-7.184813659,4.937537961,10.06588474,1.788304465,1.000128394
-4.087403816,-4.314336178,-1.889015685,8.804123088,-5.808384616,-6.107217868,-7.727617976,-3.543274041,2.649196834,-5.590630795
-2.093198531,0.732339735,9.512956744,-6.097651604,1.028008913,-8.905353484,4.225045761,8.272681102,0.962726236,-0.419660376
7.714567895,-6.276515453,3.215739476,-10.74191495,-8.205180378,-1.32841201,1.331548767,5.314054568,-7.590657265,-0.627697626
-7.663979891,-3.795802785,-2.986408718,1.551927662,8.990116637,-8.498243317,-2.78433501,-8.336702921,-7.492510558,2.379951107
-6.040687753,-3.513199976,-4.44466707,1.067180433,7.66231778,-9.386642387,-3.367769361,-8.222562407,-6.199005701,-0.216377652
7.961903563,-4.335328988,5.256797967,-9.374207049,-8.024906441,-2.740474572,-0.7671856,1.906527526,-7.610132564,-2.219123517
0.040361747,-0.07487968,5.62476671,-5.136637069,0.929628448,-8.224092741,5.660882202,11.40245732,3.826981293,3.628796646
-5.67160336,-2.645143633,-1.483016308,-0.427215594,12.59970948,-9.795439957,-3.498383497,-7.770684634,-5.489599138,5.230471591
-2.573781616,-5.955254588,-5.377424256,6.661804446,-0.059919828,0.93704217,3.104491811,-7.072864312,-4.820455612,1.753105926
-4.948325617,-5.622328388,-0.671833116,9.0600965,-5.96168505,-7.171768452,-2.588924559,-3.023941989,2.426696337,-6.103181021
0.418806636,1.180093095,4.536152274,-7.718307863,-0.611127621,-9.611197739,6.897602131,7.291747539,-1.300168193,0.354703958
-1.569731358,-4.893709841,-5.740241809,5.737221315,-0.774919044,0.672106643,2.554800946,-7.794686794,-6.619092906,1.594194906
-4.083510279,-5.784691386,-0.541758876,10.64907002,-4.398479921,-8.825382531,-4.839684587,-2.466936158,2.000934502,-6.771161458
-0.854586689,-5.234082916,-9.976512299,5.446692801,-0.762890871,1.1837001,2.793702294,-7.723119141,-8.255800909,1.369840872
-1.074011881,-0.328250336,7.325085279,-8.589177551,0.480589886,-7.939246199,3.841406484,8.925901367,1.00254375,1.058243829
-4.965526037,-4.866643504,-0.756787742,1.75435081,9.765964699,-9.277663438,-1.711845333,-11.09469328,-8.883755878,5.670496907
-0.096950702,-6.723298879,-7.002711821,9.250244846,0.868755853,0.80220078,4.569634097,-7.503802786,-4.871359275,0.193193131
-0.41213119,-5.245874619,-6.59652837,6.450380436,-0.699552844,1.024245812,4.124397061,-8.527151975,-7.788540533,0.527642759
10.81001538,-6.842031592,-0.287336337,-8.942749082,-7.354563386,-2.489767441,-1.3028443,4.662849305,-7.522177729,1.710685722
-2.70152772,-0.190202257,7.730930883,-8.319006713,0.585506524,-7.378692786,5.08512294,10.34384554,0.807808628,0.924958037
8.108431179,-9.248662487,1.346556259,-9.691719173,-7.962950331,-1.715402556,0.190806524,5.752869218,-7.215776986,-2.295145453
0.875147049,-4.792949017,-5.212553964,9.861645274,1.147895242,1.157267738,2.362486728,-7.984162673,-6.690548546,1.658202574
-2.28245907,-6.549185303,-0.282340476,9.687533467,-3.781489159,-7.808437868,-5.082367067,-0.831552889,4.167082456,-5.614911671
-6.916361381,-3.79890024,-3.038412064,8.913260081,-4.764745597,-9.510549804,-5.690871033,-4.476275826,1.106071496,-5.614470211
-7.371114516,-4.234856692,-3.617593503,8.973245799,-4.673119092,-7.148711845,-5.993419882,-1.871855252,0.917110361,-6.593232262
8.549943846,-4.94460894,2.41300712,-10.68675493,-7.984098151,1.53987271,-0.500792713,5.580141377,-8.505505046,-1.352618001
-6.428626865,-1.907501218,-1.916867498,3.281883137,11.68198319,-7.315092516,-3.441932245,-8.363661393,-8.974242176,4.010258904
-8.650252706,-5.943172658,-1.586600333,1.558685754,8.548099222,-10.66233461,-3.587130675,-4.821491264,-6.437705045,6.302355932
-0.052728955,-5.170145923,-5.90211302,6.232729278,-0.731030524,0.767853483,2.778807886,-7.764788997,-3.449986417,0.65165232
-4.65215662,-2.708390427,-3.620629838,3.419532665,9.772732263,-9.827621572,-2.392829299,-8.345440387,-7.943686013,4.336469814
0.179148859,0.176409593,7.760429138,-6.436267191,0.794871246,-9.90562802,3.878516998,9.892793226,-0.607771963,0.080971797
8.493335358,-5.457494961,2.435881333,-7.746396553,-9.141045289,-0.368893295,-1.278822085,3.840682592,-4.090976231,-1.125157711
-5.055799512,-0.820116996,-2.33060688,2.383761667,10.30807473,-8.440294421,-4.090932726,-6.941107263,-7.849102934,3.685418888
-1.025913996,0.900886362,6.616007471,-6.542193667,-0.368306916,-7.649248764,8.35486814,8.256043505,2.549997524,-0.200503584
-3.743186399,-5.552634891,-3.494377151,11.5257656,-3.997083356,-7.595478358,-3.968522945,-2.561102771,2.304170513,-4.236023441
-1.451001926,-0.28362558,6.178889168,-5.662579289,0.874990495,-11.06702097,3.956393927,11.4341017,2.112819275,1.85547385
7.833862676,-6.152362694,0.547775323,-10.35234578,-5.356411872,-1.225797017,-1.517735081,5.739005542,-7.54417766,-1.592639115
-3.607311557,-5.4692834,-0.782574124,8.811066807,-5.760191952,-9.652525254,-4.057098917,-2.604917048,-0.029210027,-6.550763542
-3.611637424,-3.092958255,-4.679221246,6.83501478,-3.692240294,-11.59148732,-4.948718238,-1.970590398,1.67704726,-7.020592766
10.18704162,-5.35672527,4.669983335,-9.422856036,-7.3069597,-0.119572244,-0.679872958,5.690584905,-4.69354097,-4.197212819
-1.511469423,0.793710813,9.20431316,-7.234774471,-2.184721876,-9.087139958,4.49140522,10.35020992,-0.746576515,2.537686833
-1.844997918,-6.53570466,-6.974964551,7.317164498,-1.010600082,0.786820177,8.518640479,-8.877363296,-8.315622175,2.969492753
8.838408892,-7.337999449,2.073832041,-9.607261534,-8.089211622,-1.735952848,-0.884583095,3.289145659,-5.573489503,-1.250663819
2.49597158,-8.335345856,-6.269932791,4.69326241,-2.748380826,-1.036628802,3.37980318,-7.522105682,-3.681106895,-0.877713929
-4.018797088,-4.196043914,-1.183341476,9.215945468,-3.02274564,-9.120801018,-6.325735935,-4.122379728,1.696858742,-4.017842527
6.892875453,-4.778596934,3.054170415,-9.209295953,-8.815034552,0.126981796,-0.268712891,3.837465317,-5.292118319,0.611665106
-4.206087588,-1.561236596,6.690546335,-6.758720979,-2.364811212,-8.59063306,5.182784865,10.04964971,1.399904022,2.185099865
-0.74048134,-0.067010434,7.261863678,-6.88795898,-0.65540418,-7.207875074,5.946739173,10.63458372,-0.958489522,1.378444524
1.294462334,-5.777533539,-8.782753941,8.616035259,-0.349256336,1.661929979,4.419521956,-8.576774914,-4.882099731,0.009616318
8.530271308,-5.65288122,1.692846121,-10.84086057,-7.56380313,-1.300441128,-1.835251873,0.887223902,-5.865706772,-2.609821844
2.527353171,-5.014758206,-7.617723166,6.304444414,1.233903382,-0.375225849,1.202623008,-10.54425379,-6.067039169,0.287466726
-4.194081052,-5.912574776,1.16986808,10.56794429,-4.830775865,-9.656722237,-6.728058298,-4.23504267,3.464765669,-5.200709527
-2.431301675,-4.469197183,-1.642591259,8.313053928,-6.076161263,-8.543651897,-4.022115015,-5.28489748,1.858477664,-4.340312231
-0.639127981,0.810825263,7.045574435,-6.602231919,-0.408817059,-6.713416505,3.315160503,7.995389743,0.220381011,1.308293883
-6.521290042,-3.356882257,-1.946072607,8.992771076,-6.717581067,-6.919795759,-3.317422691,-1.509070582,2.6939699,-5.011924096
-4.923236637,0.221738909,7.591802161,-6.695806869,-0.815662365,-8.414514369,6.770066444,9.531667386,0.700555273,1.673598819
-2.703086529,-4.05960867,-1.027497685,9.319075965,-3.794813845,-6.921393908,-2.844700157,-0.819795093,3.141843883,-7.178339418
-1.323100861,0.718086724,5.967920495,-7.114749403,0.619613292,-9.105104812,5.033629229,9.084390313,-0.299522445,0.341802395
0.318642919,-5.992849212,-7.531940655,5.075354068,-1.656996954,1.639417416,4.423031853,-6.887367805,-6.298776713,0.693747108
10.80392467,-8.090553123,5.079748017,-10.81907073,-10.58199158,-0.57606877,-3.516157385,5.676414656,-6.420372149,-0.532745448
-5.293504865,-2.242471192,-1.878069641,2.375811129,9.571292734,-9.884058765,-1.355909718,-9.456298249,-7.268528604,3.192237605
-0.111820471,1.018444988,6.699173231,-6.588001021,0.164104218,-9.374237441,5.169370687,9.350849962,0.257157012,0.043852747
-0.487433971,1.376895669,10.39841146,-7.253362358,-1.568047482,-8.255061832,5.261112573,10.75481723,1.038485098,0.867320358
9.220622152,-8.34000466,3.015381206,-10.45278399,-10.37801392,-0.365040956,1.708127529,3.155882209,-7.913590364,-2.888677479
-5.17534334,-3.306829429,-3.244248508,0.87345501,9.260071608,-8.758995936,-3.660377655,-7.386737871,-6.169264853,3.109510704
-5.839677909,-2.874900876,0.342075892,0.692083252,10.22474331,-9.143847337,-6.202649549,-7.378317502,-7.926218403,1.243535182
1.43256592,-4.438540556,-5.56623408,6.504639103,0.944292809,-3.343725739,3.58655387,-7.782412486,-5.508609442,0.593911667
-1.809701393,3.14515276,7.644899737,-6.771033615,0.763708618,-8.808593966,6.943521827,9.953144319,-0.785900895,1.177035405
-3.567278771,0.798774841,8.821569863,-7.052703169,0.468147453,-8.840264357,3.866619689,11.39508482,0.930952594,3.305843359
2.605098338,-4.061633856,-6.214233664,7.07156652,-0.325509946,-0.66255158,3.56073393,-8.331935522,-6.302618522,1.383899272
9.47183734,-8.356101896,0.175519615,-10.47249609,-6.350853885,-3.978618116,-0.58718022,2.928664833,-7.256687827,-0.60259811
-4.927180837,-3.520997124,-3.589914204,2.253668062,12.22873551,-9.993291797,-4.671825912,-7.285579488,-6.008739801,3.495238778
-2.806103667,1.297006204,6.184395817,-6.572521424,0.356253048,-10.36896641,4.829279391,10.00091814,1.004571563,2.168381157
2.230438583,-5.014157699,-5.943842476,7.717910853,-0.048537194,-2.306845999,4.079431515,-8.088590114,-5.247827894,0.022457593
-1.004555429,-0.313943576,6.13962144,-6.461750029,0.848539918,-6.839893854,6.585707268,10.28642126,-0.112941533,0.438435418
-5.636169121,-2.799228797,-0.359536905,2.069729424,11.27012539,-7.847627111,-1.90655605,-8.294798861,-6.350715066,3.527119968
-6.827321379,-4.579202889,-0.78714459,0.694746563,7.474460006,-9.453184197,-2.951909919,-8.397532323,-5.310821075,4.737918918
-2.617676867,-0.627296609,7.762382073,-7.661687906,1.341246309,-7.811967578,3.454494608,9.157203289,0.057084641,2.243749456
-2.759430266,0.715514993,6.214770865,-6.439018357,1.488930269,-10.27107806,6.083605223,9.832715929,0.801900995,3.768764395
9.139934225,-7.951218531,4.710207835,-8.327613257,-6.652532605,-2.525229145,-0.516843584,5.354200081,-6.157944921,-2.031984893
-7.141589173,-3.312703773,0.50527494,8.684265621,-3.42953623,-6.424174356,-4.883940677,-1.696647886,3.096465504,-4.143586614
-3.955115396,-6.445403596,-2.799496555,5.057479093,-5.450756585,-8.002901011,-4.578731861,-2.568791017,3.335710972,-6.186880515
11.09008411,-7.362772265,4.237542336,-10.67366299,-8.166173388,-1.84271936,0.784476934,4.719126988,-6.750706561,0.31339308
1.454550298,-5.859069644,-5.121755102,6.570291797,0.761199914,1.336075782,4.206103653,-8.123900936,-5.898721578,0.707367718
0.503938863,-5.232223096,-7.912820466,7.033794977,1.270162999,-0.175094931,4.1509106,-8.823142401,-4.407414999,2.399596397
-8.365979667,-3.434562348,-2.057860853,1.408774784,7.258943555,-7.808310434,-2.443965351,-7.745349925,-6.362290197,3.072456625
-5.215456198,-4.735281291,-1.011974809,8.183294622,-5.899401523,-8.23592987,-4.617463106,-3.474404477,1.03429731,-6.096830783
-6.642883638,-1.848616623,-0.552190525,3.154565689,8.910440593,-8.836639807,-1.694337268,-7.647122161,-8.836593352,5.234021577
-0.331213605,-5.654938404,-7.959211653,6.043640562,-1.200409617,-3.091936395,1.702154032,-9.437155245,-4.73245989,4.690748303
8.505652788,-7.696685873,0.353804958,-7.868908579,-9.84895037,-0.925815595,-1.582129983,5.050393096,-9.240493471,-0.217914677
-1.121542068,-2.612376882,-6.487981473,8.241718358,-0.949608172,-3.152088784,3.144379765,-5.804808099,-5.710103007,4.266235927
0.013771127,-6.450635637,-5.525531726,6.482946278,-0.657213488,-0.796948856,4.048273252,-5.617998392,-4.565517259,1.652735115
-6.79678966,-4.079455299,-1.398764511,8.033388722,-4.981357697,-10.13772672,-3.48413168,-2.234296818,1.761212525,-7.51052014
1.344110979,-4.418196426,-5.350340862,7.879651389,-0.406617896,0.191552279,4.389844778,-8.624347091,-6.233240706,1.819920104
-1.415837751,-7.058147329,-6.312458114,5.499547946,-0.599904026,1.846254976,3.248459665,-10.12411762,-5.823295887,1.766063871
-6.904264624,-4.750547207,-3.207275948,0.191812564,6.966420036,-8.598912551,-6.846287598,-8.145115234,-5.888865847,3.065457901
10.51027812,-5.521734437,2.642969184,-7.915300928,-7.73291029,-2.5056859,0.57020733,6.125069332,-5.2832262,-0.390593926
0.379584072,0.197117578,8.451228151,-5.993620844,-1.591046849,-6.444778126,2.280104255,7.772465129,0.597001153,2.080641485
-6.304445707,-1.299546395,-0.664122591,1.479919185,11.68123253,-6.7850247,-1.516866588,-8.233899668,-8.671154995,4.68242244
-5.007254962,-4.163193379,-0.635576443,8.461954031,-2.834667115,-10.48794739,-4.41066702,-2.38952288,2.700698051,-7.767405892
-1.134704169,1.654311889,7.221038351,-8.464005604,1.218575138,-9.82696184,7.014765327,7.916583538,1.28612536,0.463310636
0.690651309,-7.040866765,-5.595880266,7.519160898,-1.399164657,0.405257714,3.427713117,-7.871722537,-3.910836994,1.418147859
-3.872613694,-5.181581076,-2.015234663,11.07832529,-4.431551354,-8.627464462,-4.637479785,-2.534291014,3.516275786,-7.630838329
-0.801162632,1.494455319,6.554951099,-8.203316101,-0.452421852,-9.845214009,3.76993976,9.715066042,0.103829283,0.557828353
-1.518312314,-0.495564998,6.263735903,-6.437962543,-0.343371532,-9.502632374,5.992683259,10.19170124,1.790567485,2.066141011
-0.208983602,-0.899539633,8.687289826,-7.782417638,-2.291080365,-9.897902442,4.148881276,10.13316515,1.245520252,0.883481982
-6.728592965,-3.735040845,-0.894037887,2.379287077,9.691078591,-9.551764743,-3.095489614,-9.904828154,-8.151296913,2.920234099
-2.131351489,0.703923967,8.610978842,-6.857903691,0.65773332,-7.282915766,4.045630278,9.054181308,0.184680508,-0.141879913
-5.120776937,-5.4685146,-1.676636899,8.921337242,-4.269272492,-8.896557877,-4.391716436,-3.406344886,2.689881534,-4.71929739
-0.491281614,-4.806682857,-7.241678026,8.939305974,-0.937317585,-1.016073256,2.779478235,-7.888454814,-6.954086113,2.555134702
-5.846556667,-6.400888596,-0.986172055,9.382822605,-6.899401935,-7.300902837,-3.204419408,-4.461221523,3.368823454,-6.934961441
-3.496606784,-0.487963505,6.549425779,-8.171309204,-0.365712322,-7.441837804,6.701330895,10.98586231,-0.088300894,2.26239915
0.9197621,-6.166300634,-7.347514197,8.901102961,-0.104047988,-1.693198325,1.201021462,-8.328047518,-4.944998966,1.271785398
-2.521726839,-3.953207963,-2.946949496,9.517854384,-5.565872803,-9.717572782,-3.43167305,-1.387048261,3.434432834,-5.455256901
-5.316488019,-4.208083031,-0.761648879,1.069326907,9.449758618,-7.958439693,-3.198536817,-9.018309567,-8.930708768,1.680193608
1.725402739,-2.732285485,-8.352069535,7.176502792,-1.948585873,-0.850554811,5.131732247,-7.865658327,-7.169000406,-0.441444189
0.481453943,-7.106720881,-6.652099714,7.371290377,-0.385077971,-2.986910017,2.236156954,-9.81395199,-6.610940076,1.85665589
-6.662100478,-1.772753021,-1.670990832,2.03138688,7.981761404,-7.341061264,-3.882019585,-8.728904801,-5.933471812,3.296738621
-6.210531631,-2.246108273,-2.448442121,10.4287814,-7.186877603,-8.307477835,-6.39316457,-1.720075173,4.2948702,-5.492407503
0.806436901,-3.370926774,-6.336777938,7.420757572,-0.294378808,1.224380605,2.824172419,-9.735709052,-5.395381986,-0.228712881
6.635116935,-6.516255736,0.730702954,-8.290404366,-7.018347286,0.58062358,-0.878251238,7.870001161,-6.698793474,0.071823538
0.698692622,-4.4854988,-6.371803203,7.704658394,1.519490539,0.12582286,2.449771936,-5.218165833,-4.937541238,3.325875803
-3.870766988,-3.291596493,-0.613765237,7.391180913,-6.708249503,-11.50407985,-3.672476972,-1.851954693,4.559889738,-6.516559314
-2.681339219,-2.269516191,0.100230446,7.849217342,-5.896505175,-8.300842264,-5.751558274,-4.125623908,0.739336213,-7.87391762
-5.870315551,-2.024070274,1.190125593,1.089554618,10.1640157,-7.996206446,-3.012679618,-8.544897459,-5.117729735,4.152197191
-2.530029545,2.883314573,8.412718961,-8.08377003,0.767014118,-7.790018114,5.163816329,10.11148387,-0.07196728,1.431750433
-6.92193358,-5.145814738,-1.823384652,9.527260055,-5.36460651,-8.839343952,-3.359451488,-2.055339912,1.560201824,-3.97356814
7.687967924,-6.668100942,1.135493753,-8.079610639,-7.978996951,-0.109401228,-0.901868801,4.240335448,-7.60367726,-1.458462903
8.97538556,-9.091131364,4.513055596,-9.764999236,-6.242133969,-1.00002263,-0.247325287,6.194787066,-5.610270951,0.213132847
-5.637231475,-2.797333175,-2.804186608,9.13236311,-3.407076132,-8.146846651,-7.505139251,-2.775292757,1.399684785,-5.427364995
1.608789093,-5.911110456,-5.375900411,8.146296263,0.302923328,0.426705615,2.035877495,-9.36424516,-6.511319351,0.2331133
1.198225465,2.220608577,6.936491692,-6.595713404,-1.270222155,-6.890369896,4.224552943,9.603937411,0.493646959,1.90076352
-5.258265271,-2.174272516,-0.182175188,7.464698777,-4.992177619,-6.622094773,-4.65924643,-1.861637493,3.048236871,-4.904732124
1.035169828,-5.869598761,-5.414347298,6.705320585,-0.96641104,-1.188377199,3.000403675,-7.730725791,-8.452999237,-0.112601707
8.204735193,-6.381347298,2.596452831,-12.51832346,-7.187565589,-2.433069159,-0.268583634,6.235478487,-4.839273059,-0.106246784
-1.799304368,-3.324349818,-0.885690132,7.622813107,-4.180683392,-10.34760373,-3.44239377,-2.299280475,3.304070689,-5.854773346
-2.781136554,-3.8231974,-2.875722404,10.51541532,-5.045737297,-8.938560664,-3.95549779,-3.998252195,3.883992908,-3.463456428
-1.329241894,-1.315776426,8.521509838,-6.949096418,0.347141143,-11.36510647,6.501681206,9.76125904,-0.780882321,1.31242526
8.792139615,-8.975659856,4.202588547,-7.1551731,-7.165341918,-2.151181357,1.522409032,4.152672394,-7.318627127,1.998513501
9.874516278,-9.498827497,3.090870552,-9.216956828,-9.875403508,-0.445449335,-0.126169347,4.228975975,-4.840649991,0.987699863
1.21497672,-3.733433821,-8.29598277,8.153375668,1.64465702,-0.886103285,3.230720834,-7.784455063,-6.852711785,2.280608039
8.83681796,-7.300424032,1.456094429,-7.16584523,-6.845489044,-1.682030828,1.586774359,3.905724547,-7.465595936,-3.529613988
5.841722689,-9.359412347,4.155078105,-11.42304521,-9.558553148,-0.624749118,-1.762827047,2.920688683,-6.5781826,-1.784730778
-0.01143719,-5.070873643,-7.993707617,6.663280321,0.206733859,-0.282876588,3.656938283,-7.48302965,-3.442908975,1.19276287
-6.709806704,-1.693017696,0.127231208,0.96617292,10.4454639,-10.10530724,-3.99515805,-7.074863222,-8.701991484,2.128709181
-1.187861035,-5.720304521,-0.928834204,8.728481276,-5.492829719,-9.289375058,-4.119824836,-2.485211397,1.65864018,-5.132282026
9.262320848,-9.134044101,4.487215051,-8.822380485,-6.842203126,-1.268633912,1.724211633,4.293642776,-5.34336032,-1.888713528
-5.383786432,-2.645061185,-3.467659307,2.711729081,10.06946629,-11.24368765,-2.93507445,-6.993858673,-5.718509085,5.32756739
1.393457025,-5.686562027,-8.094278925,6.237835989,0.109435298,-1.150241179,2.849353423,-5.328367079,-3.66399969,-0.41412263
-0.314793605,-3.098103264,5.867578561,-5.024705637,0.928523412,-6.533059965,6.719909586,10.96989836,4.304844528,1.559855134
-4.273269556,-4.573896118,-2.842630744,10.57046861,-5.210312558,-7.549446179,-5.314683739,-2.513553401,1.866670594,-4.431755876
-8.579443828,-3.807638386,-2.664291742,2.045593177,9.860133615,-9.547212127,-4.076973165,-7.938431756,-6.668556429,1.758452625
-0.068083425,0.778845585,4.794837403,-7.103697234,0.460547798,-9.254717664,4.651236767,7.61524908,3.492956026,-0.164363843
-0.15551851,1.177972832,7.893453226,-7.690864435,-1.041322569,-9.318253239,7.000045169,10.26214625,3.016079223,1.633216667
-0.68478741,0.947145983,8.956432496,-6.113014982,0.309011802,-10.11307146,2.959383174,8.953491041,1.509817833,2.072104551
-7.47899912,-4.400153402,-2.601826278,1.501172813,8.433284738,-8.433008074,-5.86530194,-9.263536177,-6.511127274,1.974307895
-5.520612587,-4.284036488,-2.678969539,10.91607709,-2.79567467,-9.368544811,-5.445166838,-5.918448955,3.186297767,-4.552091673
-4.950058851,-4.310283678,-1.19151066,3.04118882,9.813555807,-10.26952779,-4.955810499,-8.428827962,-7.20170187,3.46063896
8.036655787,-6.860111813,2.792438675,-8.449517911,-6.553521634,-3.520352878,-0.002306985,4.420118771,-6.316949064,0.573982866
6.487617185,-5.698860515,3.594088448,-9.356403265,-10.97375099,-0.893768069,-2.546448572,3.507920438,-5.609766121,-1.270219388
8.552350547,-8.420319767,4.672157431,-10.33935104,-7.753267983,-1.531373744,0.683876823,5.825576389,-3.952283525,-1.250610976
0.669356609,-4.905519755,-6.693520164,5.804913086,-1.55410397,1.439397975,4.502627757,-7.789732081,-4.392172858,-0.178002195
7.468493346,-7.912723384,4.659821688,-7.410091315,-7.546564553,-0.543781012,1.127580283,5.662954703,-6.219222317,-0.737263496
2.555622355,-5.996509033,-7.075679132,6.94946891,0.298203506,-1.4424198,0.406620428,-7.89174611,-4.96510223,0.890149439
-1.485477326,-1.155205866,7.158052854,-7.432186331,-1.12299438,-9.900995843,5.40396448,8.682282586,-2.810210268,1.258877257
-5.068182743,-3.493496356,-1.576348188,1.004031976,8.944848469,-8.743945471,-2.700230672,-6.5755296,-5.628068412,3.745870582
7.940027077,-8.736582726,0.184797275,-9.661108093,-9.333226126,-1.681354888,0.853311985,4.476742025,-7.708959408,0.345730704
-4.753528808,-5.160398315,-2.569461238,8.588666843,-6.335129782,-8.147340166,-1.708604659,-1.452382589,0.67619612,-5.778660736
-1.550412284,-6.095649908,-8.27946155,6.052965299,-0.059149527,-0.532994929,2.291464051,-6.60895893,-5.516965354,2.229298491
0.964945907,-5.569405252,-7.567454417,8.895971221,-2.050839673,2.418968632,2.10653983,-6.464820407,-5.791498691,0.47370972
-5.050494245,-5.697303936,-2.047912044,9.313901015,-5.428283864,-6.038740757,-6.322118233,-2.268948299,4.575175189,-4.674893618
-5.668826979,-2.648473392,-2.710428213,4.372951281,10.22853225,-8.211306308,-3.041246693,-5.474792762,-7.125302683,2.52503274
8.75552083,-8.097752471,3.20013668,-9.717512735,-7.056190509,-1.213522348,1.342936245,5.995633722,-6.038646073,-2.053244524
-0.291098989,1.214028228,8.95685579,-3.68691823,1.195260597,-9.771480031,6.182858278,9.254903007,0.147527088,2.615856162
-0.2677969,0.853741653,8.783343407,-7.587591229,-0.51624491,-8.267467406,5.919047306,11.68041167,-1.336801381,1.753621534
-5.326268605,-2.663398607,-1.595406418,2.632042927,13.22661521,-8.536118988,-2.287085449,-6.295978523,-8.277684391,2.998128742
-2.223440256,0.99023697,7.333646895,-7.884334256,-1.244204923,-9.509827733,7.340167216,10.635648,-0.357596147,0.929770449
-3.728025213,-5.752769855,-0.884036528,9.68585587,-2.463489661,-8.330826666,-5.24911065,-2.837602465,1.95314333,-6.50758013
-4.697856052,-3.08320162,-0.455897509,8.165078645,-5.14097394,-4.81335443,-4.11010744,-3.46805531,0.042342442,-4.992719326
-7.870873935,-1.185839662,-1.962279718,3.484709274,9.17034454,-9.458919068,-4.54899932,-7.759949471,-6.471443748,4.179279331
-0.444766325,-5.363356902,-3.888617936,5.725961732,-1.70974484,1.277155586,3.747835785,-8.212635809,-5.594093622,5.011160102
-7.566328721,-3.048675032,-1.143890431,1.625532919,9.837242114,-11.1355434,-3.07464726,-9.464882312,-7.523055439,3.76428706
-8.717709802,-2.928796101,-0.554491089,4.498873436,8.295952818,-8.622208611,-3.232112455,-7.411040217,-8.863127505,1.376884413
-5.515893938,-5.509169634,-1.550622365,1.996801573,10.96342735,-8.901106301,-5.362502637,-8.44155401,-8.046196723,2.957767855
-1.672553289,-5.945625052,-5.633387745,5.306905305,2.421498173,1.1669963,3.39097207,-6.150965201,-6.089496468,0.537663172
-3.569344844,-5.134079454,-2.987377171,11.46624955,-4.966497706,-8.003622302,-3.138902002,-1.112376987,2.805905123,-4.951887727
-0.927292487,-7.662782958,-9.495511249,6.590259931,1.352286929,0.769904026,1.385536704,-7.003253772,-5.186275952,-0.50182639
9.363963148,-8.997964996,2.737351857,-9.270365029,-9.995424296,-3.000065567,-5.547877973,6.490892278,-5.52172418,0.178905161
-0.420742063,1.722221619,8.645750297,-5.786528898,-1.612870898,-7.132336421,2.504399035,8.723965129,-0.903715864,1.447243684
-6.037265751,-1.368236323,-2.432103242,3.419410862,9.277538579,-8.718334269,-4.228664723,-5.424201923,-8.687410416,2.692765179
-7.511110657,-2.317541185,-2.463409097,2.028537152,10.11728456,-8.082776096,-0.330692172,-6.450474884,-7.69092372,3.707035739
